Unnamed: 0,label,text,hindi,bengali
243,Jaundice,"I've been experiencing intense itchiness, nausea, and exhaustion. I also had a high fever and lost weight. Both my skin and my urine have become yellow. Additionally, my stomach hurts.","मैं तीव्र खुजली, मतली और थकावट का अनुभव कर रहा हूं। मुझे भी तेज बुखार था और वजन कम किया गया था। मेरी त्वचा और मेरा मूत्र दोनों पीले हो गए हैं। इसके अतिरिक्त, मेरे पेट में दर्द होता है।","আমি তীব্র চুলকানি, বমি বমি ভাব এবং ক্লান্তি অনুভব করছি। আমারও উচ্চ জ্বর ছিল এবং ওজন হ্রাস পেয়েছিল। আমার ত্বক এবং আমার প্রস্রাব উভয়ই হলুদ হয়ে গেছে। অতিরিক্তভাবে, আমার পেটে ব্যথা হয়।"
244,Jaundice,"I have been experiencing itching, vomiting, fatigue, and weight loss. My fever is high and my skin has turned yellow. My urine is dark and I have been experiencing abdominal pain.","मैं खुजली, उल्टी, थकान और वजन घटाने का अनुभव कर रहा हूं। मेरा बुखार अधिक है और मेरी त्वचा पीली हो गई है। मेरा मूत्र अंधेरा है और मुझे पेट में दर्द हो रहा है।","আমি চুলকানি, বমি বমিভাব, ক্লান্তি এবং ওজন হ্রাস অনুভব করছি। আমার জ্বর বেশি এবং আমার ত্বক হলুদ হয়ে গেছে। আমার প্রস্রাব অন্ধকার এবং আমি পেটে ব্যথা অনুভব করছি।"
245,Jaundice,"I've been losing weight and experiencing nausea, itching, and exhaustion. My skin has become yellow, and I have a severe fever. I have dark urine, and I've been having stomach pain.","मैं वजन कम कर रहा हूं और मतली, खुजली और थकावट का अनुभव कर रहा हूं। मेरी त्वचा पीली हो गई है, और मुझे एक गंभीर बुखार है। मुझे गहरे रंग का मूत्र है, और मुझे पेट में दर्द हो रहा है।","আমি ওজন হারাচ্ছি এবং বমি বমি ভাব, চুলকানি এবং ক্লান্তি অনুভব করছি। আমার ত্বক হলুদ হয়ে গেছে, এবং আমার তীব্র জ্বর রয়েছে। আমার গা dark ় প্রস্রাব আছে, এবং আমার পেটে ব্যথা হচ্ছে।"
246,Jaundice,"I have been suffering from intense itching, vomiting, fatigue, and weight loss. My fever is high and my skin has turned yellow. My urine is dark and I have been experiencing abdominal pain","मैं तीव्र खुजली, उल्टी, थकान और वजन घटाने से पीड़ित रहा हूं। मेरा बुखार अधिक है और मेरी त्वचा पीली हो गई है। मेरा मूत्र अंधेरा है और मुझे पेट में दर्द हो रहा है","আমি তীব্র চুলকানি, বমি বমিভাব, ক্লান্তি এবং ওজন হ্রাসে ভুগছি। আমার জ্বর বেশি এবং আমার ত্বক হলুদ হয়ে গেছে। আমার প্রস্রাব অন্ধকার এবং আমি পেটে ব্যথা অনুভব করছি"
247,Jaundice,"I've been losing weight and experiencing severe itching, nausea, and exhaustion. My skin has become yellow, and I have a severe fever. I have dark urine, and I've been having stomach pain.","मैं वजन कम कर रहा हूं और गंभीर खुजली, मतली और थकावट का अनुभव कर रहा हूं। मेरी त्वचा पीली हो गई है, और मुझे एक गंभीर बुखार है। मुझे गहरे रंग का मूत्र है, और मुझे पेट में दर्द हो रहा है।","আমি ওজন হারাচ্ছি এবং মারাত্মক চুলকানি, বমি বমি ভাব এবং ক্লান্তি অনুভব করছি। আমার ত্বক হলুদ হয়ে গেছে, এবং আমার তীব্র জ্বর রয়েছে। আমার গা dark ় প্রস্রাব আছে, এবং আমার পেটে ব্যথা হচ্ছে।"
248,Jaundice,"I have been experiencing severe itching, vomiting, fatigue, and weight loss. My fever is high and my skin has turned yellow. My urine is dark and I have been experiencing abdominal pain","मैं गंभीर खुजली, उल्टी, थकान और वजन घटाने का अनुभव कर रहा हूं। मेरा बुखार अधिक है और मेरी त्वचा पीली हो गई है। मेरा मूत्र अंधेरा है और मुझे पेट में दर्द हो रहा है","আমি মারাত্মক চুলকানি, বমি বমিভাব, ক্লান্তি এবং ওজন হ্রাস অনুভব করছি। আমার জ্বর বেশি এবং আমার ত্বক হলুদ হয়ে গেছে। আমার প্রস্রাব অন্ধকার এবং আমি পেটে ব্যথা অনুভব করছি"
249,Jaundice,"I've been losing weight, feeling really fatigued, and throwing up a lot. My skin has become yellow, and I have a severe fever. I have dark urine, and I've been having stomach pain.","मैं वजन कम कर रहा हूं, वास्तव में थका हुआ महसूस कर रहा हूं, और बहुत कुछ फेंक रहा हूं। मेरी त्वचा पीली हो गई है, और मुझे एक गंभीर बुखार है। मुझे गहरे रंग का मूत्र है, और मुझे पेट में दर्द हो रहा है।","আমি ওজন হারাচ্ছি, সত্যিই ক্লান্তি বোধ করছি এবং প্রচুর পরিমাণে ছুঁড়ে ফেলছি। আমার ত্বক হলুদ হয়ে গেছে, এবং আমার তীব্র জ্বর রয়েছে। আমার গা dark ় প্রস্রাব আছে, এবং আমার পেটে ব্যথা হচ্ছে।"
250,Malaria,"I've been experiencing severe itching, chills, vomiting, and a high fever. I'm also sweating a lot and have a headache. I feel nauseous and my muscles are really sore","मैं गंभीर खुजली, ठंड लगने, उल्टी और तेज बुखार का अनुभव कर रहा हूं। मुझे भी बहुत पसीना आ रहा है और सिरदर्द है। मैं मिचली महसूस करता हूं और मेरी मांसपेशियां वास्तव में गले में हैं","আমি মারাত্মক চুলকানি, ঠাণ্ডা, বমি বমিভাব এবং একটি উচ্চ জ্বর অনুভব করছি। আমিও অনেক ঘামছি এবং মাথা ব্যাথা করছি। আমি বমি বমি ভাব অনুভব করি এবং আমার পেশীগুলি সত্যিই ব্যথা পেয়েছে"
251,Malaria,"I've had a high temperature, vomiting, chills, and intense itching. I also have a headache and am perspiring a lot. I'm queasy, and my muscles hurt a lot.","मेरे पास एक उच्च तापमान, उल्टी, ठंड लगना और तीव्र खुजली है। मुझे सिरदर्द भी है और मैं बहुत कुछ कर रहा हूं। मैं queasy हूँ, और मेरी मांसपेशियों में बहुत चोट लगी है।","আমার উচ্চ তাপমাত্রা, বমি বমিভাব, শীতল এবং তীব্র চুলকানি ছিল। আমার মাথাব্যথাও আছে এবং অনেকটা ঘিরে আছি। আমি কৌতুকপূর্ণ, এবং আমার পেশীগুলি অনেক আঘাত করেছে।"
252,Malaria,"I've had a high temperature, vomiting, chills, and intense itching. I also have a headache and am perspiring a lot. I'm queasy, and my muscles hurt a lot.","मेरे पास एक उच्च तापमान, उल्टी, ठंड लगना और तीव्र खुजली है। मुझे सिरदर्द भी है और मैं बहुत कुछ कर रहा हूं। मैं queasy हूँ, और मेरी मांसपेशियों में बहुत चोट लगी है।","আমার উচ্চ তাপমাত্রা, বমি বমিভাব, শীতল এবং তীব্র চুলকানি ছিল। আমার মাথাব্যথাও আছে এবং অনেকটা ঘিরে আছি। আমি কৌতুকপূর্ণ, এবং আমার পেশীগুলি অনেক আঘাত করেছে।"
253,Malaria,"Strong itchiness, chills, nausea, and a high temperature have been plaguing me. Besides having a headache, I'm also perspiring a lot. My muscles are quite sore, and I feel sick.","मजबूत खुजली, ठंड लगना, मतली, और एक उच्च तापमान मुझे परेशान कर रहा है। सिरदर्द होने के अलावा, मैं भी बहुत कुछ कर रहा हूं। मेरी मांसपेशियां काफी खट्टी हैं, और मैं बीमार महसूस करता हूं।","দৃ strong ় চুলকানি, ঠাণ্ডা, বমি বমি ভাব এবং একটি উচ্চ তাপমাত্রা আমাকে জর্জরিত করে চলেছে। মাথাব্যথা থাকা ছাড়াও আমি অনেকটা ঘামও করছি। আমার পেশীগুলি বেশ ঘা, এবং আমি অসুস্থ বোধ করি।"
254,Malaria,"Along with my intense scratching, chills, nausea, and high fever, I've also been feeling really unwell. Along with my headache and excessive sweating, My muscles hurt a lot, and I feel queasy.","मेरे तीव्र खरोंच, ठंड लगना, मतली और तेज बुखार के साथ, मैं भी वास्तव में अस्वस्थ महसूस कर रहा हूं। मेरे सिरदर्द और अत्यधिक पसीने के साथ, मेरी मांसपेशियों में बहुत चोट लगी है, और मुझे बहुत अच्छा लगता है।","আমার তীব্র স্ক্র্যাচিং, শীতল, বমি বমি ভাব এবং উচ্চ জ্বরের পাশাপাশি আমিও সত্যিই অসুস্থ বোধ করছি। আমার মাথাব্যথা এবং অতিরিক্ত ঘামের পাশাপাশি, আমার পেশীগুলি প্রচুর আঘাত করে এবং আমি কৌতুকপূর্ণ বোধ করি।"
255,Malaria,"I've had a high fever, chills, and intense itching. In addition, I have a headache and am perspiring a lot. My muscles hurt a lot, and I feel sick.","मुझे तेज बुखार, ठंड लगना और तीव्र खुजली है। इसके अलावा, मुझे सिरदर्द है और मैं बहुत कुछ कर रहा हूं। मेरी मांसपेशियों में बहुत चोट लगी है, और मैं बीमार महसूस करता हूं।","আমি একটি উচ্চ জ্বর, ঠান্ডা এবং তীব্র চুলকানি পেয়েছি। তদতিরিক্ত, আমার মাথা ব্যথা আছে এবং আমি প্রচুর ঘাম দিচ্ছি। আমার পেশীগুলি অনেক আঘাত করেছে, এবং আমি অসুস্থ বোধ করি।"
256,Malaria,"I've had intense itching all over my body, accompanied by chills and vomiting. My fever is really high and I've been sweating excessively. I also have a headache and feel nauseous. My muscles are really painful.","मुझे ठंड लगने और उल्टी के साथ, मेरे पूरे शरीर में तीव्र खुजली थी। मेरा बुखार वास्तव में अधिक है और मुझे अत्यधिक पसीना आ रहा है। मुझे सिरदर्द भी है और मिचली महसूस करता है। मेरी मांसपेशियां वास्तव में दर्दनाक हैं।","আমি আমার সারা শরীর জুড়ে তীব্র চুলকানি করেছি, সাথে শীতল এবং বমি বমিভাব। আমার জ্বর সত্যিই বেশি এবং আমি অতিরিক্ত ঘামছি। আমার মাথাব্যথাও আছে এবং বমি বমি ভাব অনুভব করছি। আমার পেশীগুলি সত্যিই বেদনাদায়ক।"
257,Malaria,"I've been experiencing severe body itchiness, chills, and vomiting. I have a really high fever, and I've been perspiring a lot. I also feel queasy and have a headache. My muscles are in excruciating discomfort.","मैं गंभीर शरीर की खुजली, ठंड लगने और उल्टी का अनुभव कर रहा हूं। मुझे वास्तव में तेज बुखार है, और मैं बहुत कुछ कर रहा हूं। मैं भी queasy महसूस करता हूं और सिरदर्द है। मेरी मांसपेशियां असुविधा में हैं।","আমি গুরুতর শরীরের চুলকানি, ঠান্ডা এবং বমি বমিভাব অনুভব করছি। আমার সত্যিই উচ্চ জ্বর রয়েছে, এবং আমি প্রচুর ঘামছি। আমিও কৌতূহল বোধ করি এবং মাথা ব্যথা করি। আমার পেশীগুলি উদ্বেগজনক অস্বস্তিতে রয়েছে।"
258,Malaria,"Along with severe body itchiness, chills, and nausea, I've been experiencing. I've been severely perspiring and have a very high fever. I'm feeling queasy and also have a headache. Really hurting muscles are me.","शरीर की गंभीर खुजली, ठंड लगना और मतली के साथ, मैं अनुभव कर रहा हूं। मैं गंभीर रूप से पसीना बहा रहा हूं और बहुत अधिक बुखार है। मैं queasy महसूस कर रहा हूं और सिरदर्द भी है। वास्तव में मांसपेशियों को चोट पहुँचाने वाली मैं हूं।","গুরুতর শরীরের চুলকানি, ঠাণ্ডা এবং বমি বমি ভাবের পাশাপাশি আমি অনুভব করছি। আমি মারাত্মকভাবে ঘাম হয়েছি এবং খুব উচ্চ জ্বর পেয়েছি। আমি কৌতুক বোধ করছি এবং মাথা ব্যথাও আছে। সত্যিই পেশীগুলিতে আঘাত করা আমি।"
259,Malaria,"I've been experiencing severe body itchiness, chills, and vomiting. I have a really high fever, and I've been perspiring a lot. I also feel queasy and have a headache. My muscles are in excruciating discomfort.","मैं गंभीर शरीर की खुजली, ठंड लगने और उल्टी का अनुभव कर रहा हूं। मुझे वास्तव में तेज बुखार है, और मैं बहुत कुछ कर रहा हूं। मैं भी queasy महसूस करता हूं और सिरदर्द है। मेरी मांसपेशियां असुविधा में हैं।","আমি গুরুতর শরীরের চুলকানি, ঠান্ডা এবং বমি বমিভাব অনুভব করছি। আমার সত্যিই উচ্চ জ্বর রয়েছে, এবং আমি প্রচুর ঘামছি। আমিও কৌতূহল বোধ করি এবং মাথা ব্যথা করি। আমার পেশীগুলি উদ্বেগজনক অস্বস্তিতে রয়েছে।"
260,Malaria,"I've been experiencing severe body itchiness, along with chills and nausea. I've been perspiring a lot and have an extremely high fever. I feel sick to my stomach and have a headache. My muscles are hurting a lot.","मैं ठंड लगने और मतली के साथ, शरीर की गंभीर खुजली का अनुभव कर रहा हूं। मैं बहुत कुछ पसीना मार रहा हूं और एक बेहद तेज बुखार है। मैं अपने पेट को बीमार महसूस करता हूं और सिरदर्द होता है। मेरी मांसपेशियां बहुत दर्द कर रही हैं।",আমি শীতল এবং বমি বমি ভাব সহ গুরুতর শরীরের চুলকানি অনুভব করছি। আমি প্রচুর ঘামছি এবং অত্যন্ত উচ্চ জ্বর পেয়েছি। আমি আমার পেটে অসুস্থ বোধ করি এবং মাথা ব্যথা করি। আমার পেশীগুলি অনেক কষ্ট দিচ্ছে।
261,Malaria,"I'm suffering from intense itching, chills, vomiting, and a high fever. I've also been sweating a lot and have a headache. Nausea and muscle pain have also been bothering me.","मैं तीव्र खुजली, ठंड लगने, उल्टी और तेज बुखार से पीड़ित हूं। मुझे भी बहुत पसीना आ रहा है और सिरदर्द है। मतली और मांसपेशियों में दर्द भी मुझे परेशान कर रहा है।","আমি তীব্র চুলকানি, ঠাণ্ডা, বমি বমিভাব এবং একটি উচ্চ জ্বরতে ভুগছি। আমিও অনেক ঘামছি এবং মাথা ব্যাথা করছি। বমি বমি ভাব এবং পেশী ব্যথাও আমাকে বিরক্ত করছে।"
262,Malaria,"I have a high fever, severe itching, chills, and vomiting. I also have a headache and have been perspiring a lot. Additionally hurting me have been nausea and muscle soreness.","मुझे तेज बुखार, गंभीर खुजली, ठंड लगना और उल्टी है। मुझे भी सिरदर्द है और बहुत कुछ है। इसके अतिरिक्त मुझे चोट पहुँचाने में मतली और मांसपेशियों की व्यथा रही है।","আমার উচ্চ জ্বর, গুরুতর চুলকানি, ঠাণ্ডা এবং বমি বমিভাব রয়েছে। আমারও মাথা ব্যাথা আছে এবং অনেকটা ঘিরে রেখেছি। অতিরিক্তভাবে আমাকে আঘাত করা বমি বমি ভাব এবং পেশী ব্যথা ছিল।"
263,Malaria,"I have a high temperature, vomiting, chills, and severe itching. In addition, I've been perspiring a lot and have a headache. I've also been bothered by nausea and muscle ache.","मेरे पास एक उच्च तापमान, उल्टी, ठंड लगना और गंभीर खुजली है। इसके अलावा, मैं बहुत कुछ कर रहा हूं और सिरदर्द है। मैं भी मतली और मांसपेशियों में दर्द से परेशान हो गया हूं।","আমার একটি উচ্চ তাপমাত্রা, বমি বমিভাব, ঠান্ডা লাগানো এবং গুরুতর চুলকানি রয়েছে। তদতিরিক্ত, আমি প্রচুর ঘামছি এবং মাথা ব্যথা করছি। আমি বমি বমি ভাব এবং পেশী ব্যথা দ্বারাও বিরক্ত হয়েছি।"
264,Malaria,"Strong itchiness, chills, nausea, and a high fever are all part of my current condition. Besides having a headache, I've been perspiring a lot. I've been bothered by nausea as well as muscle ache.","मजबूत खुजली, ठंड लगना, मतली, और एक तेज बुखार मेरी वर्तमान स्थिति का हिस्सा है। सिरदर्द होने के अलावा, मैं बहुत कुछ कर रहा हूं। मैं मतली के साथ -साथ मांसपेशियों में दर्द से भी परेशान हो गया हूं।","দৃ strong ় চুলকানি, ঠাণ্ডা, বমি বমি ভাব এবং একটি উচ্চ জ্বর আমার বর্তমান অবস্থার অংশ। মাথাব্যথা থাকার পাশাপাশি আমি অনেকটা ঘামছি। আমি বমি বমি ভাবের পাশাপাশি পেশী ব্যথা দ্বারা বিরক্ত হয়েছি।"
265,Malaria,"I have a high fever, chills, and severe itching. In addition, I have a headache and have been perspiring a lot. I've also been bothered by nausea and muscular ache.","मुझे तेज बुखार, ठंड लगना और गंभीर खुजली है। इसके अलावा, मुझे सिरदर्द है और बहुत कुछ है। मैं भी मतली और मांसपेशियों में दर्द से परेशान हो गया हूं।","আমার উচ্চ জ্বর, ঠাণ্ডা এবং গুরুতর চুলকানি রয়েছে। তদতিরিক্ত, আমার মাথাব্যথা আছে এবং অনেকটা ঘিরে রয়েছে। আমি বমি বমি ভাব এবং পেশীবহুল ব্যথা দ্বারাও বিরক্ত হয়েছি।"
266,Malaria,"I have a high fever, severe itching, chills, and vomiting. I also have a headache and have been perspiring a lot. Additionally hurting me have been nausea and muscle soreness.","मुझे तेज बुखार, गंभीर खुजली, ठंड लगना और उल्टी है। मुझे भी सिरदर्द है और बहुत कुछ है। इसके अतिरिक्त मुझे चोट पहुँचाने में मतली और मांसपेशियों की व्यथा रही है।","আমার উচ্চ জ্বর, গুরুতর চুলকানি, ঠাণ্ডা এবং বমি বমিভাব রয়েছে। আমারও মাথা ব্যাথা আছে এবং অনেকটা ঘিরে রেখেছি। অতিরিক্তভাবে আমাকে আঘাত করা বমি বমি ভাব এবং পেশী ব্যথা ছিল।"
267,Malaria,"I have a high temperature, vomiting, chills, and severe itching. In addition, I've been perspiring a lot and have a headache. I've also been bothered by nausea and muscle ache.","मेरे पास एक उच्च तापमान, उल्टी, ठंड लगना और गंभीर खुजली है। इसके अलावा, मैं बहुत कुछ कर रहा हूं और सिरदर्द है। मैं भी मतली और मांसपेशियों में दर्द से परेशान हो गया हूं।","আমার একটি উচ্চ তাপমাত্রা, বমি বমিভাব, ঠান্ডা লাগানো এবং গুরুতর চুলকানি রয়েছে। তদতিরিক্ত, আমি প্রচুর ঘামছি এবং মাথা ব্যথা করছি। আমি বমি বমি ভাব এবং পেশী ব্যথা দ্বারাও বিরক্ত হয়েছি।"
268,Malaria,"I've been experiencing severe itching, chills, vomiting, and a high fever. I'm also sweating excessively and have a headache. Nausea and muscle pain have also been causing me discomfort.","मैं गंभीर खुजली, ठंड लगने, उल्टी और तेज बुखार का अनुभव कर रहा हूं। मुझे भी अधिक पसीना आ रहा है और सिरदर्द है। मतली और मांसपेशियों में दर्द भी मुझे असुविधा का कारण बना रहा है।","আমি মারাত্মক চুলকানি, ঠাণ্ডা, বমি বমিভাব এবং একটি উচ্চ জ্বর অনুভব করছি। আমিও অতিরিক্ত ঘামছি এবং মাথা ব্যথা করছি। বমি বমি ভাব এবং পেশী ব্যথাও আমাকে অস্বস্তি সৃষ্টি করে।"
269,Malaria,"I've had a high temperature, vomiting, chills, and intense itching. I also have a headache and am perspiring a lot. My discomfort has also been brought on by nausea and muscle ache.","मेरे पास एक उच्च तापमान, उल्टी, ठंड लगना और तीव्र खुजली है। मुझे सिरदर्द भी है और मैं बहुत कुछ कर रहा हूं। मेरी असुविधा को भी मतली और मांसपेशियों में दर्द से लाया गया है।","আমার উচ্চ তাপমাত্রা, বমি বমিভাব, শীতল এবং তীব্র চুলকানি ছিল। আমার মাথাব্যথাও আছে এবং অনেকটা ঘিরে আছি। আমার অস্বস্তি বমি বমি ভাব এবং পেশী ব্যথাও নিয়ে এসেছে।"
270,Malaria,"Strong itchiness, chills, nausea, and a high temperature have been plaguing me. Along with having a headache, I'm also perspiring a lot. I've also been bothered by nausea and muscle ache.","मजबूत खुजली, ठंड लगना, मतली, और एक उच्च तापमान मुझे परेशान कर रहा है। सिरदर्द होने के साथ -साथ, मैं भी बहुत कुछ कर रहा हूं। मैं भी मतली और मांसपेशियों में दर्द से परेशान हो गया हूं।","দৃ strong ় চুলকানি, ঠাণ্ডা, বমি বমি ভাব এবং একটি উচ্চ তাপমাত্রা আমাকে জর্জরিত করে চলেছে। মাথাব্যথার পাশাপাশি, আমি অনেকটা ঘামও করছি। আমি বমি বমি ভাব এবং পেশী ব্যথা দ্বারাও বিরক্ত হয়েছি।"
271,Malaria,"Along with my intense scratching, chills, nausea, and high fever, I've also been feeling really unwell. I have a headache and am also perspiring a lot. I've been uncomfortable from nausea and muscle ache, too.","मेरे तीव्र खरोंच, ठंड लगना, मतली और तेज बुखार के साथ, मैं भी वास्तव में अस्वस्थ महसूस कर रहा हूं। मुझे सिरदर्द है और मैं भी बहुत कुछ कर रहा हूं। मैं मतली और मांसपेशियों में दर्द से भी असहज रहा हूं।","আমার তীব্র স্ক্র্যাচিং, শীতল, বমি বমি ভাব এবং উচ্চ জ্বরের পাশাপাশি আমিও সত্যিই অসুস্থ বোধ করছি। আমার মাথাব্যথা আছে এবং আমি অনেক বেশি ঘামও করছি। আমি বমি বমি ভাব এবং পেশী ব্যথা থেকেও অস্বস্তি বোধ করেছি।"
272,Malaria,"I've had a high fever, chills, and intense itching. In addition, I have a headache and am perspiring a lot. I've been suffering from nausea as well as muscle ache.","मुझे तेज बुखार, ठंड लगना और तीव्र खुजली है। इसके अलावा, मुझे सिरदर्द है और मैं बहुत कुछ कर रहा हूं। मैं मतली के साथ -साथ मांसपेशियों में दर्द से पीड़ित हूं।","আমি একটি উচ্চ জ্বর, ঠান্ডা এবং তীব্র চুলকানি পেয়েছি। তদতিরিক্ত, আমার মাথা ব্যথা আছে এবং আমি প্রচুর ঘাম দিচ্ছি। আমি বমি বমি ভাবের পাশাপাশি পেশী ব্যথা ভুগছি।"
273,Malaria,"I've had a high temperature, vomiting, chills, and intense itching. I also have a headache and am perspiring a lot. My discomfort has also been brought on by nausea and muscle ache.","मेरे पास एक उच्च तापमान, उल्टी, ठंड लगना और तीव्र खुजली है। मुझे सिरदर्द भी है और मैं बहुत कुछ कर रहा हूं। मेरी असुविधा को भी मतली और मांसपेशियों में दर्द से लाया गया है।","আমার উচ্চ তাপমাত্রা, বমি বমিভাব, শীতল এবং তীব্র চুলকানি ছিল। আমার মাথাব্যথাও আছে এবং অনেকটা ঘিরে আছি। আমার অস্বস্তি বমি বমি ভাব এবং পেশী ব্যথাও নিয়ে এসেছে।"
274,Malaria,"I've had intense itching, chills, vomiting, and a high fever. I'm also sweating a lot and have a headache. Nausea and muscle pain have been making me feel miserable.","मुझे तीव्र खुजली, ठंड लगना, उल्टी और तेज बुखार है। मुझे भी बहुत पसीना आ रहा है और सिरदर्द है। मतली और मांसपेशियों में दर्द मुझे दुखी महसूस कर रहा है।","আমার তীব্র চুলকানি, ঠাণ্ডা, বমি বমিভাব এবং একটি উচ্চ জ্বর হয়েছে। আমিও অনেক ঘামছি এবং মাথা ব্যাথা করছি। বমি বমি ভাব এবং পেশী ব্যথা আমাকে দু: খিত বোধ করে।"
275,Malaria,"I've been experiencing a lot of scratching, chills, vomiting, and a fever. I also have a headache and am perspiring a lot. I've been terrible with nausea and soreness in my muscles.","मैं बहुत खरोंच, ठंड लगने, उल्टी और बुखार का अनुभव कर रहा हूं। मुझे सिरदर्द भी है और मैं बहुत कुछ कर रहा हूं। मैं अपनी मांसपेशियों में मतली और व्यथा के साथ भयानक रहा हूं।","আমি প্রচুর স্ক্র্যাচিং, শীতল, বমি বমিভাব এবং জ্বরের অভিজ্ঞতা পেয়েছি। আমার মাথাব্যথাও আছে এবং অনেকটা ঘিরে আছি। আমি আমার পেশীগুলিতে বমি বমি ভাব এবং ব্যথা নিয়ে ভয়াবহ হয়েছি।"
276,Malaria,"I've experienced severe itching, chills, nausea, and a high fever. Besides having a headache, I'm also perspiring a lot. I've been terrible with nausea and muscle ache.","मैंने गंभीर खुजली, ठंड लगना, मतली और तेज बुखार का अनुभव किया है। सिरदर्द होने के अलावा, मैं भी बहुत कुछ कर रहा हूं। मैं मतली और मांसपेशियों में दर्द के साथ भयानक रहा हूँ।","আমি মারাত্মক চুলকানি, ঠাণ্ডা, বমি বমি ভাব এবং একটি উচ্চ জ্বরের অভিজ্ঞতা পেয়েছি। মাথাব্যথা থাকা ছাড়াও আমি অনেকটা ঘামও করছি। আমি বমি বমি ভাব এবং পেশী ব্যথা নিয়ে ভয়ানক হয়েছি।"
277,Malaria,"I have a high fever, chills, and severe itching. Along with my headache and excessive sweating, I've been terrible with nausea and muscle ache.","मुझे तेज बुखार, ठंड लगना और गंभीर खुजली है। मेरे सिरदर्द और अत्यधिक पसीने के साथ, मैं मतली और मांसपेशियों में दर्द के साथ भयानक रहा हूं।","আমার উচ্চ জ্বর, ঠাণ্ডা এবং গুরুতর চুলকানি রয়েছে। আমার মাথাব্যথা এবং অতিরিক্ত ঘামের পাশাপাশি আমি বমি বমি ভাব এবং পেশী ব্যথা নিয়ে ভয়ানক হয়েছি।"
278,Malaria,"I have a high fever, chills, and severe itching. In addition, I have a headache and am perspiring a lot. I've been feeling awful with nausea and muscle ache.","मुझे तेज बुखार, ठंड लगना और गंभीर खुजली है। इसके अलावा, मुझे सिरदर्द है और मैं बहुत कुछ कर रहा हूं। मैं मतली और मांसपेशियों में दर्द के साथ भयानक महसूस कर रहा हूं।","আমার উচ্চ জ্বর, ঠাণ্ডা এবং গুরুতর চুলকানি রয়েছে। তদতিরিক্ত, আমার মাথা ব্যথা আছে এবং আমি প্রচুর ঘাম দিচ্ছি। আমি বমি বমি ভাব এবং পেশী ব্যথা নিয়ে ভয়াবহ বোধ করছি।"
279,Malaria,"I've been experiencing severe itching, chills, vomiting, and a high fever. I'm also sweating a lot and have a headache. Nausea and muscle pain have been causing me a lot of discomfort.","मैं गंभीर खुजली, ठंड लगने, उल्टी और तेज बुखार का अनुभव कर रहा हूं। मुझे भी बहुत पसीना आ रहा है और सिरदर्द है। मतली और मांसपेशियों में दर्द मुझे बहुत असुविधा हो रहा है।","আমি মারাত্মক চুলকানি, ঠাণ্ডা, বমি বমিভাব এবং একটি উচ্চ জ্বর অনুভব করছি। আমিও অনেক ঘামছি এবং মাথা ব্যাথা করছি। বমি বমি ভাব এবং পেশী ব্যথা আমাকে অনেক অস্বস্তি সৃষ্টি করছে।"
280,Malaria,"I've had a high temperature, vomiting, chills, and intense itching. I also have a headache and am perspiring a lot. I've been really uncomfortable lately from nausea and muscle ache.","मेरे पास एक उच्च तापमान, उल्टी, ठंड लगना और तीव्र खुजली है। मुझे सिरदर्द भी है और मैं बहुत कुछ कर रहा हूं। मैं वास्तव में मतली और मांसपेशियों में दर्द से हाल ही में असहज रहा हूँ।","আমার উচ্চ তাপমাত্রা, বমি বমিভাব, শীতল এবং তীব্র চুলকানি ছিল। আমার মাথাব্যথাও আছে এবং অনেকটা ঘিরে আছি। আমি বমি বমি ভাব এবং পেশী ব্যথা থেকে ইদানীং সত্যিই অস্বস্তিকর হয়েছি।"
281,Malaria,"Strong itchiness, chills, nausea, and a high temperature have been plaguing me. Besides having a headache, I'm also perspiring a lot. I've been suffering from severe muscle pain and nausea.","मजबूत खुजली, ठंड लगना, मतली, और एक उच्च तापमान मुझे परेशान कर रहा है। सिरदर्द होने के अलावा, मैं भी बहुत कुछ कर रहा हूं। मैं गंभीर मांसपेशियों में दर्द और मतली से पीड़ित हूं।","দৃ strong ় চুলকানি, ঠাণ্ডা, বমি বমি ভাব এবং একটি উচ্চ তাপমাত্রা আমাকে জর্জরিত করে চলেছে। মাথাব্যথা থাকা ছাড়াও আমি অনেকটা ঘামও করছি। আমি তীব্র পেশী ব্যথা এবং বমি বমি ভাবে ভুগছি।"
282,Malaria,"Along with my intense scratching, chills, nausea, and high fever, I've also been feeling really unwell. Along with my headache and excessive sweating, I've been suffering from severe muscle pain and nausea.","मेरे तीव्र खरोंच, ठंड लगना, मतली और तेज बुखार के साथ, मैं भी वास्तव में अस्वस्थ महसूस कर रहा हूं। मेरे सिरदर्द और अत्यधिक पसीने के साथ, मैं गंभीर मांसपेशियों में दर्द और मतली से पीड़ित हूं।","আমার তীব্র স্ক্র্যাচিং, শীতল, বমি বমি ভাব এবং উচ্চ জ্বরের পাশাপাশি আমিও সত্যিই অসুস্থ বোধ করছি। আমার মাথাব্যথা এবং অতিরিক্ত ঘামের পাশাপাশি আমি তীব্র পেশী ব্যথা এবং বমি বমি ভাবে ভুগছি।"
